Country,year,file type,language,age,all age,sex,Proportion of people with zero risk factors (%),Proportion of people with 1-2 risk factors (%),Proportion of people with 3+ risk factors (%),Check sum (country report),Proportion of people with high CVD risk (>30%),Proportion of people with at least 1 risk factor,Proportion of people with two or more risk factors,Proportion of people with 1 risk factor,Proportion of people with 2 risk factors,Proportion of people with 3 risk factors,link,data entry,notes
Eswatini,2014,fact sheet,English,15-44,0,both,NA,NA,14.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2014,fact sheet,English,15-44,0,male,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2014,fact sheet,English,15-44,0,female,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2014,fact sheet,English,45-69,0,both,NA,NA,45.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2014,fact sheet,English,45-69,0,male,NA,NA,36.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2014,fact sheet,English,45-69,0,female,NA,NA,53.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,25-64,1,both,1.9,NA,35.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,25-64,1,male,1.8,NA,28.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,25-64,1,female,2,NA,40.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,25-44,0,both,NA,NA,30.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,25-44,0,male,NA,NA,23.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,25-44,0,female,NA,NA,35.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,45-64,0,both,NA,NA,47.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,45-64,0,male,NA,NA,41.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Eswatini,2007,fact sheet,English,45-64,0,female,NA,NA,53.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Swaziland_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,40-54,0,male,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,40-54,0,female,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,40-54,0,both,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,55-69,0,male,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,55-69,0,female,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,55-69,0,both,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,40-69,0,male,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,40-69,0,female,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,40-69,0,both,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,15-44,0,male,1.3,95.3,3.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,45-69,0,male,1,91,7.9,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,15-69,1,male,1.2,94.5,4.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,15-44,0,female,2.3,94.5,3.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,45-69,0,female,1.2,87.3,11.4,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,15-69,1,female,2.1,93.3,4.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,15-44,0,both,1.7,95,3.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,45-69,0,both,1.1,89.6,9.4,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,country report,English,15-69,1,both,1.6,94,4.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,15-69,1,both,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,15-69,1,male,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,15-69,1,female,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,15-44,0,both,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,15-44,0,male,NA,95.3,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,15-44,0,female,NA,94.5,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,45-69,0,both,NA,89.6,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,45-69,0,male,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2015,fact sheet,English,45-69,0,female,NA,87.3,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ethiopia_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,25-64,1,both,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,25-64,1,male,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,25-64,1,female,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,25-44,0,both,NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,25-44,0,male,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,25-44,0,female,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,45-64,0,both,NA,NA,34.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,45-64,0,male,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2006,fact sheet,English,45-64,0,female,NA,NA,35.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,25-64,1,both,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,25-64,1,male,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,25-64,1,female,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,25-44,0,both,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,25-44,0,male,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,25-44,0,female,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,45-64,0,both,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,45-64,0,male,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Ethiopia,2003,fact sheet,English,45-64,0,female,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Ethiopia_STEPS_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,25-64,1,both,2.1,NA,35.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Ethiopia_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,25-64,1,male,3.3,NA,33.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,25-64,1,female,1.4,NA,37.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,25-44,0,both,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,25-44,0,male,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,25-44,0,female,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,45-63,0,both,NA,NA,48.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,45-63,0,male,NA,NA,42.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Algeria,2003,fact sheet,English,45-63,0,female,NA,NA,52.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_Algeria_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,18-69,1,both,2.4,NA,15.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,18-69,1,male,2.5,NA,15.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,18-69,1,female,2.2,NA,15.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,18-44,0,both,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,18-44,0,male,NA,NA,12.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,18-44,0,female,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,45-69,0,both,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,45-69,0,male,NA,NA,26.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2015,fact sheet,French,45-69,0,female,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Benin_2015_STEPS_FactSheet_FR.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,25-64,1,both,11,NA,14.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,25-64,1,male,11.9,NA,12.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,25-64,1,female,10.1,NA,17.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,25-44,0,both,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,25-44,0,male,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,25-44,0,female,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,45-64,0,both,NA,NA,21.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,45-64,0,male,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2008,fact sheet,English,45-64,0,female,NA,NA,26.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,25-64,1,both,1.5,NA,24.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,25-64,1,male,2.1,NA,20.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,25-64,1,female,1.1,NA,27.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,25-44,0,both,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,25-44,0,male,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,25-44,0,female,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,45-64,0,both,NA,NA,42.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,45-64,0,male,NA,NA,36.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Benin,2007,fact sheet,English,45-64,0,female,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Benin_FactSheet_EN.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,25-64,1,both,1.2,NA,36.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,25-64,1,male,1.4,NA,34.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,25-64,1,female,1,NA,38.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,25-44,0,both,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,25-44,0,male,NA,NA,28.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,25-44,0,female,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,45-64,0,both,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,45-64,0,male,NA,NA,46.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gabon,2009,fact sheet,French,45-64,0,female,NA,NA,53.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Gabon_FactSheet_FR.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,25-64,1,both,2.1,NA,25.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,25-64,1,male,2.7,NA,26.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,25-64,1,female,1.6,NA,24.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,25-44,0,both,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,25-44,0,male,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,25-44,0,female,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,45-64,0,both,NA,NA,39.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,45-64,0,male,NA,NA,37.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Gambia,2010,fact sheet,English,45-64,0,female,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Gambia_2010_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ghana,2006,fact sheet,English,25-64,1,both,0.7,NA,56,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ghana_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ghana,2006,fact sheet,English,25-64,1,male,1.4,NA,49.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ghana_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Ghana,2006,fact sheet,English,25-64,1,female,0.3,NA,59.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Ghana_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Guinea,2009,fact sheet,French,25-64,1,both,7.9,NA,21.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Guinea_FactSheet_EN.pdf?ua=1,Wendy Wang,
Guinea,2009,fact sheet,French,25-64,1,male,7.3,NA,21.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Guinea_FactSheet_EN.pdf?ua=1,Wendy Wang,
Guinea,2009,fact sheet,French,25-64,1,female,8.7,NA,21.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Guinea_FactSheet_EN.pdf?ua=1,Wendy Wang,
Guinea,2009,fact sheet,French,25-44,0,both,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Guinea_FactSheet_EN.pdf?ua=1,Wendy Wang,
Guinea,2009,fact sheet,French,25-44,0,male,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Guinea_FactSheet_EN.pdf?ua=1,Wendy Wang,
Guinea,2009,fact sheet,French,25-44,0,female,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2009_Guinea_FactSheet_EN.pdf?ua=1,Wendy Wang,
